hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,81.65192604064941,87.64302730560303,2,0.0,93.63412857055664,81.65192604064941,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,93.63412857055664,87.64302730560303,2,0.0,93.63412857055664,81.65192604064941,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,71.14100456237793,116.29998683929443,2,0.0,161.45896911621094,71.14100456237793,2
1,tcp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,161.45896911621094,116.29998683929443,2,0.0,161.45896911621094,71.14100456237793,2
1,icmp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,47.843217849731445,235.85999011993408,2,0.0,423.8767623901367,47.843217849731445,2
1,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,423.8767623901367,235.85999011993408,2,0.0,423.8767623901367,47.843217849731445,2
2,udp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,9.439945220947266,218.64449977874756,2,0.0,427.84905433654785,9.439945220947266,2
2,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,427.84905433654785,218.64449977874756,2,0.0,427.84905433654785,9.439945220947266,2
2,tcp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,5.758047103881836,281.8338871002197,2,0.0,557.9097270965576,5.758047103881836,2
2,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,557.9097270965576,281.8338871002197,2,0.0,557.9097270965576,5.758047103881836,2
2,icmp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,22.919893264770508,358.8219881057739,2,0.0,694.7240829467773,22.919893264770508,2
2,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,694.7240829467773,358.8219881057739,2,0.0,694.7240829467773,22.919893264770508,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,9.30929183959961,405.89916706085205,2,0.0,802.4890422821045,9.30929183959961,2
3,udp,1,202.76.18.64,22.2875,114.212,202.76.18.64,False,802.4890422821045,405.89916706085205,2,0.0,802.4890422821045,9.30929183959961,2
3,tcp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,104.57897186279297,509.1639757156372,2,0.0,913.7489795684814,104.57897186279297,2
3,tcp,1,203.131.241.129,35.6869,139.767,203.131.241.129,False,913.7489795684814,509.1639757156372,2,0.0,913.7489795684814,104.57897186279297,2
3,icmp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,215.72089195251465,749.8835325241089,2,0.0,1284.0461730957031,215.72089195251465,2
3,icmp,1,129.250.2.183,22.2678,114.236,129.250.2.183,False,1284.0461730957031,749.8835325241089,2,0.0,1284.0461730957031,215.72089195251465,2
4,udp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,85.68286895751953,688.5069608688354,2,0.0,1291.3310527801514,85.68286895751953,2
4,udp,1,129.250.66.26,1.35208,103.82,129.250.66.26,False,1291.3310527801514,688.5069608688354,2,0.0,1291.3310527801514,85.68286895751953,2
