hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,5.095958709716797,79.39791679382324,2,0.0,153.6998748779297,5.095958709716797,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,153.6998748779297,79.39791679382324,2,0.0,153.6998748779297,5.095958709716797,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,141.1111354827881,134.8639726638794,2,0.0,141.1111354827881,128.6168098449707,2
1,tcp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,128.6168098449707,134.8639726638794,2,0.0,141.1111354827881,128.6168098449707,2
1,icmp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,116.9288158416748,121.79851531982422,2,0.0,126.66821479797363,116.9288158416748,2
1,icmp,1,10.213.33.33,31.15073,121.47711,10.213.33.33,False,126.66821479797363,121.79851531982422,2,0.0,126.66821479797363,116.9288158416748,2
2,udp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,5.400180816650391,4.8542022705078125,2,0.0,5.400180816650391,4.308223724365234,2
2,udp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,4.308223724365234,4.8542022705078125,2,0.0,5.400180816650391,4.308223724365234,2
2,tcp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,12.465715408325195,82.480788230896,2,0.0,152.4958610534668,12.465715408325195,2
2,tcp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,152.4958610534668,82.480788230896,2,0.0,152.4958610534668,12.465715408325195,2
2,icmp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,131.6390037536621,132.13253021240234,2,0.0,132.62605667114258,131.6390037536621,2
2,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,132.62605667114258,132.13253021240234,2,0.0,132.62605667114258,131.6390037536621,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,4.579067230224609,152.04203128814697,2,0.0,299.50499534606934,4.579067230224609,2
3,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,299.50499534606934,152.04203128814697,2,0.0,299.50499534606934,4.579067230224609,2
3,tcp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,0.2751350402832031,137.36248016357422,2,0.0,274.44982528686523,0.2751350402832031,2
3,tcp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,274.44982528686523,137.36248016357422,2,0.0,274.44982528686523,0.2751350402832031,2
3,icmp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,262.20703125,302.6149272918701,2,0.0,343.02282333374023,262.20703125,2
3,icmp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,343.02282333374023,302.6149272918701,2,0.0,343.02282333374023,262.20703125,2
4,udp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,132.1258544921875,172.73235321044922,2,0.0,213.33885192871094,132.1258544921875,2
4,udp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,213.33885192871094,172.73235321044922,2,0.0,213.33885192871094,132.1258544921875,2
4,tcp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,107.48696327209473,232.42640495300293,2,0.0,357.36584663391113,107.48696327209473,2
4,tcp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,357.36584663391113,232.42640495300293,2,0.0,357.36584663391113,107.48696327209473,2
4,icmp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,84.29694175720215,209.22088623046875,2,0.0,334.14483070373535,84.29694175720215,2
4,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,334.14483070373535,209.22088623046875,2,0.0,334.14483070373535,84.29694175720215,2
5,udp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,52.00505256652832,259.64105129241943,2,0.0,467.27705001831055,52.00505256652832,2
5,udp,1,202.76.18.27,22.2875,114.212,202.76.18.27,False,467.27705001831055,259.64105129241943,2,0.0,467.27705001831055,52.00505256652832,2
5,tcp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,27.07982063293457,234.8552942276001,2,0.0,442.6307678222656,27.07982063293457,2
5,tcp,1,202.76.18.174,22.2875,114.212,202.76.18.174,False,442.6307678222656,234.8552942276001,2,0.0,442.6307678222656,27.07982063293457,2
5,icmp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,6.389856338500977,269.44100856781006,2,0.0,532.4921607971191,6.389856338500977,2
5,icmp,1,203.75.229.106,25.0693,121.4626,203.75.229.106,False,532.4921607971191,269.44100856781006,2,0.0,532.4921607971191,6.389856338500977,2
6,udp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,35.301923751831055,223.2990264892578,2,0.0,411.29612922668457,35.301923751831055,2
6,udp,1,202.76.18.179,22.2875,114.212,202.76.18.179,False,411.29612922668457,223.2990264892578,2,0.0,411.29612922668457,35.301923751831055,2
6,tcp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,10.767698287963867,289.5388603210449,2,0.0,568.310022354126,10.767698287963867,2
6,tcp,1,203.75.229.106,25.0693,121.4626,203.75.229.106,False,568.310022354126,289.5388603210449,2,0.0,568.310022354126,10.767698287963867,2
6,icmp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,127.05206871032715,474.65312480926514,2,0.0,822.2541809082031,127.05206871032715,2
6,icmp,1,220.128.9.53,25.033,121.565,220.128.9.53,False,822.2541809082031,474.65312480926514,2,0.0,822.2541809082031,127.05206871032715,2
7,udp,0,202.76.18.27,22.2875,114.212,202.76.18.27,False,127.34007835388184,447.2695589065552,2,0.0,767.1990394592285,127.34007835388184,2
7,udp,1,220.128.9.29,25.033,121.565,220.128.9.29,False,767.1990394592285,447.2695589065552,2,0.0,767.1990394592285,127.34007835388184,2
7,tcp,0,202.76.18.27,22.2875,114.212,202.76.18.27,False,103.2571792602539,103.2571792602539,1,0.0,103.2571792602539,103.2571792602539,1
7,icmp,0,202.76.18.27,22.2875,114.212,202.76.18.27,False,79.99992370605469,79.99992370605469,1,0.0,79.99992370605469,79.99992370605469,1
8,udp,0,202.76.18.174,22.2875,114.212,202.76.18.174,False,1.2149810791015625,1.2149810791015625,1,0.0,1.2149810791015625,1.2149810791015625,1
8,tcp,0,202.76.18.165,22.2875,114.212,202.76.18.165,False,29.60515022277832,29.60515022277832,1,0.0,29.60515022277832,29.60515022277832,1
8,icmp,0,203.75.229.106,25.0693,121.4626,203.75.229.106,False,4.690885543823242,4.690885543823242,1,0.0,4.690885543823242,4.690885543823242,1
9,udp,0,203.75.229.106,25.0693,121.4626,203.75.229.106,False,65.32812118530273,65.32812118530273,1,0.0,65.32812118530273,65.32812118530273,1
9,tcp,0,203.75.229.106,25.0693,121.4626,203.75.229.106,False,60.22906303405762,60.22906303405762,1,0.0,60.22906303405762,60.22906303405762,1
9,icmp,0,203.75.229.106,25.0693,121.4626,203.75.229.106,False,76.41434669494629,76.41434669494629,1,0.0,76.41434669494629,76.41434669494629,1
10,udp,0,220.128.9.53,25.033,121.565,220.128.9.53,False,172.7311611175537,172.7311611175537,1,0.0,172.7311611175537,172.7311611175537,1
10,tcp,0,220.128.9.53,25.033,121.565,220.128.9.53,False,147.57609367370605,147.57609367370605,1,0.0,147.57609367370605,147.57609367370605,1
10,icmp,0,220.128.9.53,25.033,121.565,220.128.9.53,False,122.99609184265137,122.99609184265137,1,0.0,122.99609184265137,122.99609184265137,1
11,udp,0,220.128.9.5,25.033,121.565,220.128.9.5,False,56.19621276855469,56.19621276855469,1,0.0,56.19621276855469,56.19621276855469,1
11,tcp,0,220.128.9.5,25.033,121.565,220.128.9.5,False,54.616689682006836,54.616689682006836,1,0.0,54.616689682006836,54.616689682006836,1
11,icmp,0,220.128.9.5,25.033,121.565,220.128.9.5,False,70.52183151245117,70.52183151245117,1,0.0,70.52183151245117,70.52183151245117,1
