hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,22.325992584228516,28.633594512939453,2,0.0,34.94119644165039,22.325992584228516,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,34.94119644165039,28.633594512939453,2,0.0,34.94119644165039,22.325992584228516,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,9.788036346435547,96.28415107727051,2,0.0,182.78026580810547,9.788036346435547,2
1,tcp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,182.78026580810547,96.28415107727051,2,0.0,182.78026580810547,9.788036346435547,2
1,icmp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,132.18998908996582,222.76389598846436,2,0.0,313.3378028869629,132.18998908996582,2
1,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,313.3378028869629,222.76389598846436,2,0.0,313.3378028869629,132.18998908996582,2
2,udp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,49.111127853393555,206.0234546661377,2,0.0,362.93578147888184,49.111127853393555,2
2,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,362.93578147888184,206.0234546661377,2,0.0,362.93578147888184,49.111127853393555,2
2,tcp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,24.370908737182617,289.2193794250488,2,0.0,554.067850112915,24.370908737182617,2
2,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,554.067850112915,289.2193794250488,2,0.0,554.067850112915,24.370908737182617,2
2,icmp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,148.4060287475586,485.47112941741943,2,0.0,822.5362300872803,148.4060287475586,2
2,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,822.5362300872803,485.47112941741943,2,0.0,822.5362300872803,148.4060287475586,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,28.887033462524414,389.8230791091919,2,0.0,750.7591247558594,28.887033462524414,2
3,udp,1,202.76.18.64,22.2875,114.212,202.76.18.64,False,750.7591247558594,389.8230791091919,2,0.0,750.7591247558594,28.887033462524414,2
3,tcp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,157.0568084716797,526.8412828445435,2,0.0,896.6257572174072,157.0568084716797,2
3,tcp,1,203.131.241.129,35.6869,139.767,203.131.241.129,False,896.6257572174072,526.8412828445435,2,0.0,896.6257572174072,157.0568084716797,2
3,icmp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,157.94801712036133,997.085452079773,2,0.0,1836.2228870391846,157.94801712036133,2
3,icmp,1,129.250.4.142,47.6061,-122.333,129.250.4.142,False,1836.2228870391846,997.085452079773,2,0.0,1836.2228870391846,157.94801712036133,2
4,udp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,41.98503494262695,924.2775440216064,2,0.0,1806.570053100586,41.98503494262695,2
4,udp,1,129.250.2.27,47.6061,-122.333,129.250.2.27,False,1806.570053100586,924.2775440216064,2,0.0,1806.570053100586,41.98503494262695,2
4,tcp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,214.30420875549316,1479.0005683898926,2,0.0,2743.696928024292,214.30420875549316,2
4,tcp,1,62.115.132.156,47.4748,-122.273,62.115.132.156,False,2743.696928024292,1479.0005683898926,2,0.0,2743.696928024292,214.30420875549316,2
4,icmp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,191.23291969299316,1455.6834697723389,2,0.0,2720.1340198516846,191.23291969299316,2
4,icmp,1,62.115.139.132,45.5152,-122.678,62.115.139.132,False,2720.1340198516846,1455.6834697723389,2,0.0,2720.1340198516846,191.23291969299316,2
5,udp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,71.1669921875,1332.661509513855,2,0.0,2594.15602684021,71.1669921875,2
5,udp,1,62.115.142.88,45.5152,-122.678,62.115.142.88,False,2594.15602684021,1332.661509513855,2,0.0,2594.15602684021,71.1669921875,2
5,tcp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,330.8370113372803,1553.984522819519,2,0.0,2777.132034301758,330.8370113372803,2
5,tcp,1,62.115.127.11,35.694,139.754,62.115.127.11,False,2777.132034301758,1553.984522819519,2,0.0,2777.132034301758,330.8370113372803,2
5,icmp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,307.4197769165039,1530.299425125122,2,0.0,2753.1790733337402,307.4197769165039,2
5,icmp,1,62.115.140.30,35.694,139.754,62.115.140.30,False,2753.1790733337402,1530.299425125122,2,0.0,2753.1790733337402,307.4197769165039,2
6,udp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,179.91924285888672,1520.2250480651855,2,0.0,2860.5308532714844,179.91924285888672,2
6,udp,1,62.115.138.21,1.29531,103.79,62.115.138.21,False,2860.5308532714844,1520.2250480651855,2,0.0,2860.5308532714844,179.91924285888672,2
6,tcp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,212.76211738586426,1628.243088722229,2,0.0,3043.7240600585938,212.76211738586426,2
6,tcp,1,62.115.46.107,1.42918,103.798,62.115.46.107,False,3043.7240600585938,1628.243088722229,2,0.0,3043.7240600585938,212.76211738586426,2
6,icmp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,189.32008743286133,1710.0375890731812,2,0.0,3230.755090713501,189.32008743286133,2
6,icmp,1,182.19.105.13,17.3932,78.4917,182.19.105.13,False,3230.755090713501,1710.0375890731812,2,0.0,3230.755090713501,189.32008743286133,2
7,udp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,103.41715812683105,1734.8920106887817,2,0.0,3366.3668632507324,103.41715812683105,2
7,udp,1,123.63.152.141,17.6801,75.3394,123.63.152.141,False,3366.3668632507324,1734.8920106887817,2,0.0,3366.3668632507324,103.41715812683105,2
7,tcp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,191.6060447692871,1830.0015926361084,2,0.0,3468.3971405029297,191.6060447692871,2
7,tcp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,3468.3971405029297,1830.0015926361084,2,0.0,3468.3971405029297,191.6060447692871,2
7,icmp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,191.06793403625488,1884.2475414276123,2,0.0,3577.4271488189697,191.06793403625488,2
7,icmp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,3577.4271488189697,1884.2475414276123,2,0.0,3577.4271488189697,191.06793403625488,2
8,udp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,73.8060474395752,1886.4364624023438,2,0.0,3699.0668773651123,73.8060474395752,2
8,udp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,3699.0668773651123,1886.4364624023438,2,0.0,3699.0668773651123,73.8060474395752,2
8,tcp,0,129.250.4.71,22.3089,114.264,129.250.4.71,False,287.83583641052246,2031.7809581756592,2,0.0,3775.726079940796,287.83583641052246,2
8,tcp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,3775.726079940796,2031.7809581756592,2,0.0,3775.726079940796,287.83583641052246,2
8,icmp,0,129.250.2.50,35.694,139.754,129.250.2.50,False,577.0549774169922,2253.649950027466,2,0.0,3930.2449226379395,577.0549774169922,2
8,icmp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,3930.2449226379395,2253.649950027466,2,0.0,3930.2449226379395,577.0549774169922,2
9,udp,0,129.250.2.50,35.694,139.754,129.250.2.50,False,465.8472537994385,2254.970669746399,2,0.0,4044.0940856933594,465.8472537994385,2
9,udp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,4044.0940856933594,2254.970669746399,2,0.0,4044.0940856933594,465.8472537994385,2
9,tcp,0,129.250.5.78,37.3387,-121.885,129.250.5.78,False,844.243049621582,2502.2934675216675,2,0.0,4160.343885421753,844.243049621582,2
9,tcp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,4160.343885421753,2502.2934675216675,2,0.0,4160.343885421753,844.243049621582,2
9,icmp,0,129.250.5.78,37.3387,-121.885,129.250.5.78,False,820.4729557037354,2561.466932296753,2,0.0,4302.4609088897705,820.4729557037354,2
9,icmp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,4302.4609088897705,2561.466932296753,2,0.0,4302.4609088897705,820.4729557037354,2
10,udp,0,129.250.5.78,37.3387,-121.885,129.250.5.78,False,690.7131671905518,2541.68164730072,2,0.0,4392.650127410889,690.7131671905518,2
10,udp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,4392.650127410889,2541.68164730072,2,0.0,4392.650127410889,690.7131671905518,2
10,tcp,0,129.250.5.247,37.3387,-121.885,129.250.5.247,False,703.2229900360107,2670.43399810791,2,0.0,4637.64500617981,703.2229900360107,2
10,tcp,1,123.201.125.1,18.5211,73.8502,123.201.125.1,True,4637.64500617981,2670.43399810791,2,0.0,4637.64500617981,703.2229900360107,2
10,icmp,0,129.250.5.247,37.3387,-121.885,129.250.5.247,False,713.958740234375,2698.720335960388,2,0.0,4683.481931686401,713.958740234375,2
