hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,5.119085311889648,5.0116777420043945,2,0.0,5.119085311889648,4.904270172119141,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,4.904270172119141,5.0116777420043945,2,0.0,5.119085311889648,4.904270172119141,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,33.93292427062988,95.49987316131592,2,0.0,157.06682205200195,33.93292427062988,2
1,tcp,1,10.213.33.33,31.15073,121.47711,10.213.33.33,False,157.06682205200195,95.49987316131592,2,0.0,157.06682205200195,33.93292427062988,2
1,icmp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,12.27116584777832,224.570631980896,2,0.0,436.8700981140137,12.27116584777832,2
1,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,436.8700981140137,224.570631980896,2,0.0,436.8700981140137,12.27116584777832,2
2,udp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,5.734920501708984,182.48701095581055,2,0.0,359.2391014099121,5.734920501708984,2
2,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,359.2391014099121,182.48701095581055,2,0.0,359.2391014099121,5.734920501708984,2
2,tcp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,4.880189895629883,271.04294300079346,2,0.0,537.205696105957,4.880189895629883,2
2,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,537.205696105957,271.04294300079346,2,0.0,537.205696105957,4.880189895629883,2
2,icmp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,275.2859592437744,558.9075088500977,2,0.0,842.5290584564209,275.2859592437744,2
2,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,842.5290584564209,558.9075088500977,2,0.0,842.5290584564209,275.2859592437744,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,146.67701721191406,446.23351097106934,2,0.0,745.7900047302246,146.67701721191406,2
