hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,6.750822067260742,6.027817726135254,2,0.0,6.750822067260742,5.304813385009766,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,5.304813385009766,6.027817726135254,2,0.0,6.750822067260742,5.304813385009766,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,5.249977111816406,96.10700607299805,2,0.0,186.9640350341797,5.249977111816406,2
1,tcp,1,10.213.33.33,31.15073,121.47711,10.213.33.33,False,186.9640350341797,96.10700607299805,2,0.0,186.9640350341797,5.249977111816406,2
1,icmp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,162.41884231567383,168.4408187866211,2,0.0,174.46279525756836,162.41884231567383,2
1,icmp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,174.46279525756836,168.4408187866211,2,0.0,174.46279525756836,162.41884231567383,2
2,udp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,46.30303382873535,115.4714822769165,2,0.0,184.63993072509766,46.30303382873535,2
2,udp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,184.63993072509766,115.4714822769165,2,0.0,184.63993072509766,46.30303382873535,2
2,tcp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,23.146867752075195,91.80688858032227,2,0.0,160.46690940856934,23.146867752075195,2
2,tcp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,160.46690940856934,91.80688858032227,2,0.0,160.46690940856934,23.146867752075195,2
2,icmp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,1.6548633575439453,156.09633922576904,2,0.0,310.53781509399414,1.6548633575439453,2
2,icmp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,310.53781509399414,156.09633922576904,2,0.0,310.53781509399414,1.6548633575439453,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,6.506919860839844,95.10648250579834,2,0.0,183.70604515075684,6.506919860839844,2
3,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,183.70604515075684,95.10648250579834,2,0.0,183.70604515075684,6.506919860839844,2
3,tcp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,35.17580032348633,276.07500553131104,2,0.0,516.9742107391357,35.17580032348633,2
3,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,516.9742107391357,276.07500553131104,2,0.0,516.9742107391357,35.17580032348633,2
3,icmp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,11.025190353393555,252.39157676696777,2,0.0,493.757963180542,11.025190353393555,2
3,icmp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,493.757963180542,252.39157676696777,2,0.0,493.757963180542,11.025190353393555,2
4,udp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,7.142066955566406,196.81847095489502,2,0.0,386.49487495422363,7.142066955566406,2
4,udp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,386.49487495422363,196.81847095489502,2,0.0,386.49487495422363,7.142066955566406,2
4,tcp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,6.624937057495117,184.48293209075928,2,0.0,362.34092712402344,6.624937057495117,2
4,tcp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,362.34092712402344,184.48293209075928,2,0.0,362.34092712402344,6.624937057495117,2
4,icmp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,296.15187644958496,415.8834218978882,2,0.0,535.6149673461914,296.15187644958496,2
4,icmp,1,202.76.18.64,22.2875,114.212,202.76.18.64,False,535.6149673461914,415.8834218978882,2,0.0,535.6149673461914,296.15187644958496,2
5,udp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,166.88108444213867,286.6250276565552,2,0.0,406.3689708709717,166.88108444213867,2
5,udp,1,202.76.18.64,22.2875,114.212,202.76.18.64,False,406.3689708709717,286.6250276565552,2,0.0,406.3689708709717,166.88108444213867,2
5,tcp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,174.6358871459961,415.84646701812744,2,0.0,657.0570468902588,174.6358871459961,2
5,tcp,1,203.131.241.129,35.6869,139.767,203.131.241.129,False,657.0570468902588,415.84646701812744,2,0.0,657.0570468902588,174.6358871459961,2
5,icmp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,151.076078414917,392.508864402771,2,0.0,633.941650390625,151.076078414917,2
5,icmp,1,203.131.241.129,35.6869,139.767,203.131.241.129,False,633.941650390625,392.508864402771,2,0.0,633.941650390625,151.076078414917,2
6,udp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,23.432016372680664,582.0250511169434,2,0.0,1140.618085861206,23.432016372680664,2
6,udp,1,129.250.5.108,35.694,139.754,129.250.5.108,False,1140.618085861206,582.0250511169434,2,0.0,1140.618085861206,23.432016372680664,2
6,tcp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,0.26702880859375,566.7556524276733,2,0.0,1133.244276046753,0.26702880859375,2
6,tcp,1,129.250.5.108,35.694,139.754,129.250.5.108,False,1133.244276046753,566.7556524276733,2,0.0,1133.244276046753,0.26702880859375,2
6,icmp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,11.38925552368164,694.8150396347046,2,0.0,1378.2408237457275,11.38925552368164,2
6,icmp,1,120.88.53.30,35.6893,139.6899,120.88.53.30,False,1378.2408237457275,694.8150396347046,2,0.0,1378.2408237457275,11.38925552368164,2
7,udp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,35.414695739746094,644.6888446807861,2,0.0,1253.9629936218262,35.414695739746094,2
7,udp,1,120.88.53.30,35.6893,139.6899,120.88.53.30,False,1253.9629936218262,644.6888446807861,2,0.0,1253.9629936218262,35.414695739746094,2
7,tcp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,13.405084609985352,13.405084609985352,1,0.0,13.405084609985352,13.405084609985352,1
7,icmp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,23.391008377075195,23.391008377075195,1,0.0,23.391008377075195,23.391008377075195,1
8,udp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,168.89095306396484,168.89095306396484,1,0.0,168.89095306396484,168.89095306396484,1
8,tcp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,143.8007354736328,143.8007354736328,1,0.0,143.8007354736328,143.8007354736328,1
8,icmp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,120.94378471374512,120.94378471374512,1,0.0,120.94378471374512,120.94378471374512,1
9,udp,0,129.250.4.71,22.3089,114.264,129.250.4.71,False,78.27305793762207,78.27305793762207,1,0.0,78.27305793762207,78.27305793762207,1
9,tcp,0,129.250.4.71,22.3089,114.264,129.250.4.71,False,72.04079627990723,72.04079627990723,1,0.0,72.04079627990723,72.04079627990723,1
9,icmp,0,129.250.5.28,22.3089,114.264,129.250.5.28,False,179.15010452270508,179.15010452270508,1,0.0,179.15010452270508,179.15010452270508,1
10,udp,0,129.250.5.28,22.3089,114.264,129.250.5.28,False,72.76701927185059,72.76701927185059,1,0.0,72.76701927185059,72.76701927185059,1
10,tcp,0,129.250.2.50,35.694,139.754,129.250.2.50,False,392.2550678253174,392.2550678253174,1,0.0,392.2550678253174,392.2550678253174,1
10,icmp,0,129.250.5.108,35.694,139.754,129.250.5.108,False,391.6611671447754,391.6611671447754,1,0.0,391.6611671447754,391.6611671447754,1
11,udp,0,129.250.5.92,35.694,139.754,129.250.5.92,False,265.5520439147949,265.5520439147949,1,0.0,265.5520439147949,265.5520439147949,1
11,tcp,0,129.250.5.108,35.694,139.754,129.250.5.108,False,265.93589782714844,265.93589782714844,1,0.0,265.93589782714844,265.93589782714844,1
11,icmp,0,129.250.5.92,35.694,139.754,129.250.5.92,False,266.68524742126465,266.68524742126465,1,0.0,266.68524742126465,266.68524742126465,1
12,udp,0,129.250.5.92,35.694,139.754,129.250.5.92,False,136.5981101989746,136.5981101989746,1,0.0,136.5981101989746,136.5981101989746,1
12,tcp,0,129.250.5.108,35.694,139.754,129.250.5.108,False,113.21496963500977,113.21496963500977,1,0.0,113.21496963500977,113.21496963500977,1
12,icmp,0,120.88.53.18,35.6893,139.6899,120.88.53.18,False,328.1280994415283,328.1280994415283,1,0.0,328.1280994415283,328.1280994415283,1
13,udp,0,120.88.53.18,35.6893,139.6899,120.88.53.18,False,198.61125946044922,198.61125946044922,1,0.0,198.61125946044922,198.61125946044922,1
13,tcp,0,120.88.53.18,35.6893,139.6899,120.88.53.18,False,173.44403266906738,173.44403266906738,1,0.0,173.44403266906738,173.44403266906738,1
13,icmp,0,120.88.53.30,35.6893,139.6899,120.88.53.30,False,149.8711109161377,149.8711109161377,1,0.0,149.8711109161377,149.8711109161377,1
14,udp,0,120.88.53.30,35.6893,139.6899,120.88.53.30,False,24.334192276000977,24.334192276000977,1,0.0,24.334192276000977,24.334192276000977,1
14,tcp,0,120.88.53.30,35.6893,139.6899,120.88.53.30,False,1.8270015716552734,1.8270015716552734,1,0.0,1.8270015716552734,1.8270015716552734,1
