hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,16.850948333740234,10.810494422912598,2,0.0,16.850948333740234,4.770040512084961,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,4.770040512084961,10.810494422912598,2,0.0,16.850948333740234,4.770040512084961,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,4.493951797485352,127.06756591796875,2,0.0,249.64118003845215,4.493951797485352,2
1,tcp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,249.64118003845215,127.06756591796875,2,0.0,249.64118003845215,4.493951797485352,2
1,icmp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,237.34784126281738,274.9840021133423,2,0.0,312.6201629638672,237.34784126281738,2
1,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,312.6201629638672,274.9840021133423,2,0.0,312.6201629638672,237.34784126281738,2
2,udp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,109.21406745910645,236.38343811035156,2,0.0,363.5528087615967,109.21406745910645,2
2,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,363.5528087615967,236.38343811035156,2,0.0,363.5528087615967,109.21406745910645,2
2,tcp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,84.48314666748047,353.84464263916016,2,0.0,623.2061386108398,84.48314666748047,2
2,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,623.2061386108398,353.84464263916016,2,0.0,623.2061386108398,84.48314666748047,2
2,icmp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,136.9040012359619,432.87909030914307,2,0.0,728.8541793823242,136.9040012359619,2
2,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,728.8541793823242,432.87909030914307,2,0.0,728.8541793823242,136.9040012359619,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,31.564950942993164,400.6129503250122,2,0.0,769.6609497070312,31.564950942993164,2
3,udp,1,202.76.18.64,22.2875,114.212,202.76.18.64,False,769.6609497070312,400.6129503250122,2,0.0,769.6609497070312,31.564950942993164,2
3,tcp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,162.60886192321777,564.738392829895,2,0.0,966.8679237365723,162.60886192321777,2
