hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,8.180856704711914,6.896018981933594,2,0.0,8.180856704711914,5.611181259155273,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,5.611181259155273,6.896018981933594,2,0.0,8.180856704711914,5.611181259155273,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,4.996776580810547,96.95196151733398,2,0.0,188.90714645385742,4.996776580810547,2
1,tcp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,188.90714645385742,96.95196151733398,2,0.0,188.90714645385742,4.996776580810547,2
1,icmp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,174.3330955505371,255.67257404327393,2,0.0,337.01205253601074,174.3330955505371,2
1,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,337.01205253601074,255.67257404327393,2,0.0,337.01205253601074,174.3330955505371,2
2,udp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,49.63493347167969,243.76344680786133,2,0.0,437.89196014404297,49.63493347167969,2
2,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,437.89196014404297,243.76344680786133,2,0.0,437.89196014404297,49.63493347167969,2
2,tcp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,25.88796615600586,312.28744983673096,2,0.0,598.686933517456,25.88796615600586,2
2,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,598.686933517456,312.28744983673096,2,0.0,598.686933517456,25.88796615600586,2
2,icmp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,2.579927444458008,359.93993282318115,2,0.0,717.2999382019043,2.579927444458008,2
2,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,717.2999382019043,359.93993282318115,2,0.0,717.2999382019043,2.579927444458008,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,6.595849990844727,457.95953273773193,2,0.0,909.3232154846191,6.595849990844727,2
3,udp,1,202.76.18.60,22.2875,114.212,202.76.18.60,False,909.3232154846191,457.95953273773193,2,0.0,909.3232154846191,6.595849990844727,2
3,tcp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,26.345014572143555,1177.2149801254272,2,0.0,2328.084945678711,26.345014572143555,2
3,tcp,1,206.82.104.44,40.7126,-74.0066,206.82.104.44,False,2328.084945678711,1177.2149801254272,2,0.0,2328.084945678711,26.345014572143555,2
3,icmp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,228.8188934326172,1435.0659847259521,2,0.0,2641.313076019287,228.8188934326172,2
