hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,23.57.108.251,31.15073,121.47711,23.57.108.251,False,130.67913055419922,135.96701622009277,2,0.0,141.25490188598633,130.67913055419922,2
1,udp,1,23.57.108.249,-33.8688,151.209,23.57.108.249,False,141.25490188598633,135.96701622009277,2,0.0,141.25490188598633,130.67913055419922,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,120.2082633972168,114.08865451812744,2,0.0,120.2082633972168,107.96904563903809,2
1,tcp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,107.96904563903809,114.08865451812744,2,0.0,120.2082633972168,107.96904563903809,2
1,icmp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,95.42727470397949,114.72713947296143,2,0.0,134.02700424194336,95.42727470397949,2
1,icmp,1,10.213.33.25,31.15073,121.47711,10.213.33.25,False,134.02700424194336,114.72713947296143,2,0.0,134.02700424194336,95.42727470397949,2
2,udp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,5.672216415405273,104.87055778503418,2,0.0,204.0688991546631,5.672216415405273,2
2,udp,1,10.213.33.137,31.15073,121.47711,10.213.33.137,False,204.0688991546631,104.87055778503418,2,0.0,204.0688991546631,5.672216415405273,2
2,tcp,0,10.213.33.33,31.15073,121.47711,10.213.33.33,False,4.838228225708008,230.77964782714844,2,0.0,456.72106742858887,4.838228225708008,2
2,tcp,1,10.213.33.150,31.15073,121.47711,10.213.33.150,False,456.72106742858887,230.77964782714844,2,0.0,456.72106742858887,4.838228225708008,2
2,icmp,0,10.213.33.137,31.15073,121.47711,10.213.33.137,False,167.9842472076416,330.8922052383423,2,0.0,493.80016326904297,167.9842472076416,2
2,icmp,1,10.122.117.209,31.15073,121.47711,10.122.117.209,False,493.80016326904297,330.8922052383423,2,0.0,493.80016326904297,167.9842472076416,2
3,udp,0,10.213.33.137,31.15073,121.47711,10.213.33.137,False,37.98723220825195,429.8100471496582,2,0.0,821.6328620910645,37.98723220825195,2
3,udp,1,10.117.219.101,31.15073,121.47711,10.117.219.101,False,821.6328620910645,429.8100471496582,2,0.0,821.6328620910645,37.98723220825195,2
3,tcp,0,10.213.33.150,31.15073,121.47711,10.213.33.150,False,290.4667854309082,651.1944532394409,2,0.0,1011.9221210479736,290.4667854309082,2
3,tcp,1,10.117.219.102,31.15073,121.47711,10.117.219.102,False,1011.9221210479736,651.1944532394409,2,0.0,1011.9221210479736,290.4667854309082,2
3,icmp,0,10.213.33.150,31.15073,121.47711,10.213.33.150,False,265.5220031738281,780.441403388977,2,0.0,1295.360803604126,265.5220031738281,2
