hop,protocol,probe_index,ip,latitude,longitude,from,reached,rtt,stats_avg,stats_count,stats_loss,stats_max,stats_min,stats_responses
1,udp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,7.766962051391602,7.013440132141113,2,0.0,7.766962051391602,6.259918212890625,2
1,udp,1,10.209.64.1,31.15073,121.47711,10.209.64.1,False,6.259918212890625,7.013440132141113,2,0.0,7.766962051391602,6.259918212890625,2
1,tcp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,52.14524269104004,139.96005058288574,2,0.0,227.77485847473145,52.14524269104004,2
1,tcp,1,10.213.33.33,31.15073,121.47711,10.213.33.33,False,227.77485847473145,139.96005058288574,2,0.0,227.77485847473145,52.14524269104004,2
1,icmp,0,10.209.64.1,31.15073,121.47711,10.209.64.1,False,28.934001922607422,172.88589477539062,2,0.0,316.8377876281738,28.934001922607422,2
1,icmp,1,10.213.32.41,31.15073,121.47711,10.213.32.41,False,316.8377876281738,172.88589477539062,2,0.0,316.8377876281738,28.934001922607422,2
2,udp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,87.69416809082031,225.92365741729736,2,0.0,364.1531467437744,87.69416809082031,2
2,udp,1,10.213.32.22,31.15073,121.47711,10.213.32.22,False,364.1531467437744,225.92365741729736,2,0.0,364.1531467437744,87.69416809082031,2
2,tcp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,62.58893013000488,332.1809768676758,2,0.0,601.7730236053467,62.58893013000488,2
2,tcp,1,203.85.128.94,22.2875,114.212,203.85.128.94,False,601.7730236053467,332.1809768676758,2,0.0,601.7730236053467,62.58893013000488,2
2,icmp,0,10.213.33.25,31.15073,121.47711,10.213.33.25,False,37.46509552001953,366.21952056884766,2,0.0,694.9739456176758,37.46509552001953,2
2,icmp,1,202.76.18.72,22.2875,114.212,202.76.18.72,False,694.9739456176758,366.21952056884766,2,0.0,694.9739456176758,37.46509552001953,2
3,udp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,8.49604606628418,473.5300540924072,2,0.0,938.5640621185303,8.49604606628418,2
3,udp,1,202.76.18.64,22.2875,114.212,202.76.18.64,False,938.5640621185303,473.5300540924072,2,0.0,938.5640621185303,8.49604606628418,2
3,tcp,0,10.213.32.41,31.15073,121.47711,10.213.32.41,False,5.002021789550781,493.6100244522095,2,0.0,982.2180271148682,5.002021789550781,2
3,tcp,1,203.131.241.129,35.6869,139.767,203.131.241.129,False,982.2180271148682,493.6100244522095,2,0.0,982.2180271148682,5.002021789550781,2
3,icmp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,134.73010063171387,775.2805948257446,2,0.0,1415.8310890197754,134.73010063171387,2
3,icmp,1,129.250.2.42,40.4153,-3.694,129.250.2.42,False,1415.8310890197754,775.2805948257446,2,0.0,1415.8310890197754,134.73010063171387,2
4,udp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,122.49207496643066,756.827712059021,2,0.0,1391.1633491516113,122.49207496643066,2
4,udp,1,129.250.4.217,34.6937,135.502,129.250.4.217,False,1391.1633491516113,756.827712059021,2,0.0,1391.1633491516113,122.49207496643066,2
4,tcp,0,10.213.32.22,31.15073,121.47711,10.213.32.22,False,97.12386131286621,794.9725389480591,2,0.0,1492.821216583252,97.12386131286621,2
4,tcp,1,129.250.8.218,34.6937,135.502,129.250.8.218,False,1492.821216583252,794.9725389480591,2,0.0,1492.821216583252,97.12386131286621,2
4,icmp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,234.83705520629883,1140.3629779815674,2,0.0,2045.888900756836,234.83705520629883,2
4,icmp,1,1.213.113.110,37.4902,126.7151,1.213.113.110,False,2045.888900756836,1140.3629779815674,2,0.0,2045.888900756836,234.83705520629883,2
5,udp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,106.06718063354492,1133.7987184524536,2,0.0,2161.5302562713623,106.06718063354492,2
5,udp,1,1.208.106.250,37.5379,126.97,1.208.106.250,False,2161.5302562713623,1133.7987184524536,2,0.0,2161.5302562713623,106.06718063354492,2
5,tcp,0,203.85.128.94,22.2875,114.212,203.85.128.94,False,82.0610523223877,1165.300965309143,2,0.0,2248.5408782958984,82.0610523223877,2
5,tcp,1,1.208.135.182,37.5379,126.97,1.208.135.182,False,2248.5408782958984,1165.300965309143,2,0.0,2248.5408782958984,82.0610523223877,2
5,icmp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,164.5369529724121,1275.0558853149414,2,0.0,2385.5748176574707,164.5369529724121,2
5,icmp,1,1.213.63.194,37.4902,126.7151,1.213.63.194,False,2385.5748176574707,1275.0558853149414,2,0.0,2385.5748176574707,164.5369529724121,2
6,udp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,60.04810333251953,60.04810333251953,1,0.0,60.04810333251953,60.04810333251953,1
6,tcp,0,202.76.18.72,22.2875,114.212,202.76.18.72,False,46.208858489990234,46.208858489990234,1,0.0,46.208858489990234,46.208858489990234,1
6,icmp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,166.80002212524414,166.80002212524414,1,0.0,166.80002212524414,166.80002212524414,1
7,udp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,247.6358413696289,247.6358413696289,1,0.0,247.6358413696289,247.6358413696289,1
7,tcp,0,202.76.18.64,22.2875,114.212,202.76.18.64,False,222.4709987640381,222.4709987640381,1,0.0,222.4709987640381,222.4709987640381,1
7,icmp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,266.29090309143066,266.29090309143066,1,0.0,266.29090309143066,266.29090309143066,1
8,udp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,138.54002952575684,138.54002952575684,1,0.0,138.54002952575684,138.54002952575684,1
8,tcp,0,203.131.241.129,35.6869,139.767,203.131.241.129,False,115.26298522949219,115.26298522949219,1,0.0,115.26298522949219,115.26298522949219,1
8,icmp,0,129.250.4.71,22.3089,114.264,129.250.4.71,False,169.53492164611816,169.53492164611816,1,0.0,169.53492164611816,169.53492164611816,1
9,udp,0,129.250.2.42,40.4153,-3.694,129.250.2.42,False,420.3600883483887,420.3600883483887,1,0.0,420.3600883483887,420.3600883483887,1
9,tcp,0,129.250.2.42,40.4153,-3.694,129.250.2.42,False,397.3686695098877,397.3686695098877,1,0.0,397.3686695098877,397.3686695098877,1
9,icmp,0,129.250.2.42,40.4153,-3.694,129.250.2.42,False,372.4179267883301,372.4179267883301,1,0.0,372.4179267883301,372.4179267883301,1
10,udp,0,129.250.4.217,34.6937,135.502,129.250.4.217,False,348.7670421600342,348.7670421600342,1,0.0,348.7670421600342,348.7670421600342,1
10,tcp,0,129.250.4.217,34.6937,135.502,129.250.4.217,False,324.9819278717041,324.9819278717041,1,0.0,324.9819278717041,324.9819278717041,1
10,icmp,0,129.250.4.217,34.6937,135.502,129.250.4.217,False,301.8379211425781,301.8379211425781,1,0.0,301.8379211425781,301.8379211425781,1
11,udp,0,129.250.8.218,34.6937,135.502,129.250.8.218,False,287.8751754760742,287.8751754760742,1,0.0,287.8751754760742,287.8751754760742,1
11,tcp,0,129.250.8.218,34.6937,135.502,129.250.8.218,False,286.1618995666504,286.1618995666504,1,0.0,286.1618995666504,286.1618995666504,1
